FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
2329,Kathy Eatmon #1,"5267 G Holdens Cross Rd, Wilson",NC,27893,35.705163,-77.811288,Swine,SWINE (Sow);,SIS0213, ,0,81200,81200,25 lb per day-animal, ,-8661913,4260129
2330,"Loyd Ray Farms, Inc.","Casstevens Rd, Yadkinville",NC,27055,36.1667,-80.7083,Swine,SWINE (Sow);,SIS0213, ,0,216000,216000,25 lb per day-animal, ,-8984407,4323584
2331,"Melvin Bros Farms, LLC","253 Berry Lewis Rd, Bladenboro",NC,28320,34.571938,-78.823838,Swine,SWINE (Sow);,SIS0213, ,0,176000,176000,25 lb per day-animal, ,-8774630,4105861
2332,Norris Farm #2,"604 Powell Rd, Clarkton",NC,28433,34.541061,-78.543486,Swine,SWINE (Sow);,SIS0213, ,0,147000,147000,25 lb per day-animal, ,-8743421,4101688
2333,Bowles & Sons Farm Inc Farm 2,"1552 Dobson Chapel Rd, Magnolia",NC,28453,34.892612,-77.934358,Swine,SWINE (Sow);,SIS0213, ,0,183600,183600,25 lb per day-animal, ,-8675613,4149298
2334,Mark Davis I,"Hwy 903, Magnolia",NC,28453,34.8767,-78.0767,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8691459,4147139
2335,Sloan Brothers,"168 Arthur Sloan Rd, Chinquapin",NC,28521,34.8447,-77.7072,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8650326,4142797
2336,Lynn & Annette Smith Farm,"2213 Hwy NC-111 N, Pink Hill",NC,28572,35.0264,-77.8272,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8663685,4167470
2337,Stantonsburg Farm,"2938 Sand Pit Rd, Stantonsburg",NC,27883,35.5917,-77.7722,Swine,SWINE (Immature);,SIS0213, ,0,14280,14280,4.2 lb per day-animal, ,-8657562,4244585
2338,Stantonsburg Farm,"2938 Sand Pit Rd, Stantonsburg",NC,27883,35.5917,-77.7722,Swine,SWINE (Sow);,SIS0213, ,0,25000,25000,25 lb per day-animal, ,-8657562,4244585
2339,Stantonsburg Farm,"2938 Sand Pit Rd, Stantonsburg",NC,27883,35.5917,-77.7722,Swine,SWINE (Sow);,SIS0213, ,0,9200,9200,25 lb per day-animal, ,-8657562,4244585
2340,Payback Farm,"6946 Harper House Rd, Newton Grove",NC,28366,35.2959,-78.3507,Swine,SWINE (Sow);,SIS0213, ,0,75000,75000,25 lb per day-animal, ,-8721960,4204167
2341,Greg Marshburn Farm,"259 Shiver Ln, Trenton",NC,28585,34.9894,-77.5353,Swine,SWINE (Sow);,SIS0213, ,0,92000,92000,25 lb per day-animal, ,-8631190,4162442
2342,Farm # 3505 & 3706,"Nc41, Trenton",NC,28585,35.0625,-77.4208,Swine,SWINE (Immature);,SIS0213, ,0,26619.6,26619.6,4.2 lb per day-animal, ,-8618444,4172379
2343,Farm # 3507 & 3508,"649-A Burney Town Rd, Kinston",NC,28501,35.0781,-77.5658,Swine,SWINE (Immature);,SIS0213, ,0,32986.8,32986.8,4.2 lb per day-animal, ,-8634586,4174501
2344,Triple K Farms - 2,"1321 Hwy 58 N, Trenton",NC,28585,35.0717,-77.3947,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8615539,4173630
2345,Bay Branch Hog Farm,Level Rd Claxton,GA,30417,32.0965225,-81.9375159,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9121938,3775680
2346,Beasley Farm,553 Beasley Rd Lavonia,GA,30553,34.4523062,-83.0714383,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9247686,4088407
2347,Boozer Farm,1857 Clarence Odum Road Monroe,GA,30656,33.8661828,-83.6963203,Swine,SWINE;,SIS0213, ,0, ,0, ,Relocated,-9317025,4010802
2348,Clint Oliver Farms,704 Rod Strickland Road Reidsville,GA,30453,32.0486525,-82.1029976,Swine,SWINE;,SIS0213, ,0, ,0, ,Relocated,-9140396,3771002
2349,Danforth Hog Farms,6122 Alapaha Lenox Rd Lenox,GA,31637,31.3177003,-83.3118305,Swine,SWINE;,SIS0213, ,0, ,0, ,Relocated,-9274046,3675914
2350,"Day Farms, Inc.",3162 Union Point Rd Union Point,GA,30669,33.721138,-83.1261045,Swine,SWINE;,SIS0213, ,0, ,0, ,Relocated,-9254142,3991236
2351,Double Bridges Swine Center,259 Double Bridges Rd Winterville,GA,30683,33.9007101,-83.2471477,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9266785,4012539
2352,Gilcrest Farms,1002 Mack Eller Rd Clarkesville,GA,30523,34.660307,-83.473648,Swine,SWINE;,SIS0213, ,0, ,0,Relocated, ,-9292270,4117894
2353,Innovative Swine Farm,3023 US Highway 41 S Cordele,GA,31015,31.8908303,-83.7527334,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9323125,3748888
2354,Kakega LLC,624 Bryant Rd Maxeys,GA,30671,33.732168,-83.165032,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9258322,3992608
2355,Lee Arrendale State Prison Swine Unit,2023 Gainesville Hwy Alto,GA,30510,34.450933,-83.5960769,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9305759,4089483
2356,N G Purvis Farms - Mossland Farms,541 Sims Cross Road Stephens,GA,30667,33.7740373,-83.0995255,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9249409,3996372
2357,N G Purvis Farms - Stephens Farm,486 Sims Cross Road Stephens,GA,30667,33.75613,-83.091425,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9248269,3997147
2358,Pierce Farm,5970 Bowman Hwy Hartwell,GA,30643,34.2729492,-82.9643967,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9234944,4065177
2359,Pine Ridge Farms,830 Andy Day Rd Ambrose,GA,31512,31.590288,-82.976252,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9236496,3710002
2360,Rimes Family Farm of Taliaferro,4020 Locust Grove Rd Crawfordville,GA,30567,33.5313905,-82.7683852,Swine,SWINE;,SIS0213, ,0, ,0, ,Relocated,-9212716,3964811
2361,Rogers State Prison Swine Unit,2442 Hwy Reidsville,GA,30453,32.0352962,-82.1427114,Swine,SWINE;,SIS0213, ,0, ,0, ,Relocated,-9146392,3763502
2363,"Stocks Farms, Inc.",64 Stocks Farm Rd Lexington,GA,30648,33.8276402,-83.1402004,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9255499,4005556
2364,Tanner Farms,208 Albany Rd Alma,GA,31510,31.6221673,-82.5723634,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9192499,3714440
2365,Taylor Farms,2528 US Hwy 221 N Mount Vernon,GA,30445,32.2710024,-82.5981848,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9195388,3799094
2366,Tim Meeks Farm,3885 Danny Kirkland Road Nicholls,GA,31554,31.5671011,-82.7260726,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9209507,3706572
2367,"Tom Meeks - Georgia Family Farm, LLC",182 Ed Shrouder Rd Denton,GA,31532,31.6773699,-82.7343746,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9209661,3719857
2368,Tom Meeks - O'Steen Farm,1015 Oscar Patterson Road Ambrose,GA,31512,31.5938031,-83.0143147,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9240843,3708386
2369,Tom Meeks Farm - Coffee County,436 Whisperwood Road West Green,GA,31567,31.574647,-82.738536,Swine,SWINE;,SIS0213, ,0, ,0, ,Relocated,-9210692,3707362
2370,Wynn Swine Farm,278 Levis Road Moultrie,GA,31788,31.1218091,-83.7306993,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9320889,3649227
2371,Yeargin Farms,645 Stovall Rd Hartwell,GA,30643,34.4097991,-83.0443615,Swine,SWINE;,SIS0213, ,0, ,0, , ,-9244359,4083942
2372,CARSON SWINE FAC,696 LONESTAR RD CAMERON,SC,29030,33.63297785,-80.62883511,Swine,SWINE;,SIS0213, ,0,14795,14795,11 lb per day-animal, ,-8975561,3979627
2373,REEVES SWINE FACILITY,554 DURHAM'S CORNER RD REEVESVILLE,SC,29471,33.21435751,-80.70052206,Swine,SWINE;,SIS0213, ,0,77770,77770,11 lb per day-animal, ,-8983541,3923792
2374,"DEHART SWINE NURSERY FAC, #1,2",969 SUBER RD POMARIA,SC,29126,34.34164397,-81.43710642,Swine,SWINE;,SIS0213, ,0,2750,2750,11 lb per day-animal, ,-9065538,4074770
2375,SMITH (TRAVIS) SWINE FACILITY2,PO BOX 497 CONWAY,SC,29511,33.76522391,-79.16300654,Swine,SWINE;,SIS0213, ,0,11000,11000,11 lb per day-animal, ,-8812386,3997322
2376,MCNAIR SWINE FARMS #1 & #2,10985 N BREWINGTON RD GABLE,SC,29051,33.80937349,-80.14676841,Swine,SWINE;,SIS0213, ,0,35255,35255,11 lb per day-animal, ,-8921898,4003235
2377,FRYE SWINE FACILITY,13670 PEE DEE RD S GALIVANTS FERRY,SC,29544,33.98521676,-79.24857195,Swine,SWINE;,SIS0213, ,0,31460,31460,11 lb per day-animal, ,-8821911,4026818
2378,A&J HOME BRANCH HOG FARM,3605 CODY RD PINEWOOD,SC,29125,33.75616785,-80.29542159,Swine,SWINE;,SIS0213, ,0,49500,49500,11 lb per day-animal, ,-8938446,3996109
2379,"SWAMP HOGS, INC",17340 PEE DEE RD GALIVANTS FERRY,SC,29544,34.0788995,-79.20674188,Swine,SWINE;,SIS0213, ,0,26400,26400,11 lb per day-animal, ,-8817254,4039402
2380,BARNHILL SWINE FACILITY,460 RIVER FRONT S CONWAY,SC,29544,34.04489062,-79.15847532,Swine,SWINE;,SIS0213, ,0,17402,17402,11 lb per day-animal, ,-8811881,4034832
2381,GREEN ACRES FARM & CONS. CO.,2374 HUGHEY FERRY RD POMARIA,SC,29126,34.29720478,-81.40460952,Swine,SWINE;,SIS0213, ,0,1430,1430,11 lb per day-animal, ,-9061920,4068780
2382,JAMES DUKES SWINE FACILITY,349 RANSOM RD KINGSTREE,SC,29556,33.57415265,-79.65959557,Swine,SWINE;,SIS0213, ,0,2200,2200,11 lb per day-animal, ,-8867666,3971764
2383,HUGGINS SWINE FACILITY #2,5424 BLUFF RD MULLINS,SC,29571,34.05822018,-79.3159059,Swine,SWINE;,SIS0213, ,0,28600,28600,11 lb per day-animal, ,-8829407,4036623
2384,A&J FARMS - SWINE,3605 CODY RD PINEWOOD,SC,29125,33.77846042,-80.43108079,Swine,SWINE;,SIS0213, ,0,4070,4070,11 lb per day-animal, ,-8953547,3999094
2385,JACQUES HOG FARM,3024 EBENEZER RD BOWMAN,SC,29018,33.3066753,-80.56435082,Swine,SWINE;,SIS0213, ,0,5500,5500,11 lb per day-animal, ,-8968383,3936082
2386,L & J FARMS,718 LAKESHORE DR BENNETTSVILLE,SC,29570,34.72511133,-79.6489573,Swine,SWINE;,SIS0213, ,0,25223,25223,11 lb per day-animal, ,-8866482,4126588
2387,CUMBEE ROBERT M. AND JANICE F SWINE,PO BOX 25 MONETTA,SC,29115,33.46042095,-81.00445945,Swine,SWINE;,SIS0213, ,0,36190,36190,11 lb per day-animal, ,-9017376,3956579
2388,PHASCO INC. SWINE FACILITY,6733 OATES HWY TIMMONSVILLE,SC,29161,34.16268296,-79.93737217,Swine,SWINE;,SIS0213, ,0,6600,6600,11 lb per day-animal, ,-8898588,4050668
2389,TILSON SWINE FACILITY,253 LIVESTOCK DR SALEM,SC,29676,34.90802028,-82.98830616,Swine,SWINE;,SIS0213, ,0,3685,3685,11 lb per day-animal, ,-9238216,4151389
2390,SMITHFIELD PACKING LIVESTOCK,PO BOX 102 NICHOLS,SC,29574,34.06917303,-79.28385775,Swine,SWINE;,SIS0213, ,0,15400,15400,11 lb per day-animal, ,-8825839,4038095
2391,BAXLEY SWINE FACILITY,PO BOX 730 MARION,SC,29574,34.11719627,-79.29209126,Swine,SWINE;,SIS0213, ,0,23430,23430,11 lb per day-animal, ,-8826756,4044550
2392,"HYDER FARMS, INC.",301 PLANTATION DR LANDRUM,SC,29356,35.14007715,-82.23542231,Swine,SWINE;,SIS0213, ,0,3850,3850,11 lb per day-animal, ,-9154406,4182934
2393,INFINGER SWINE FACILITY,141 DEEP WOODS RD ST GEORGE,SC,29477,33.2488662,-80.55648133,Swine,SWINE;,SIS0213, ,0,7150,7150,11 lb per day-animal, ,-8967507,3928384
2394,MCINTYRE SWINE FACILITY,1208 Brady Porth Rd Lexington,SC,29571,34.20844999,-79.32695947,Swine,SWINE;,SIS0213, ,0,10593,10593,11 lb per day-animal, ,-8830637,4056827
2395,FUNCHESS SWINE FACILITY,507 FUNCHESS RD ROWESVILLE,SC,29133,33.35318916,-80.79040569,Swine,SWINE;,SIS0213, ,0,25333,25333,11 lb per day-animal, ,-8993547,3942279
2396,MCALHANY SWINE,831 REEVES BRANCH RD BRANCHVILLE,SC,29432,33.22409515,-80.77703547,Swine,SWINE;,SIS0213, ,0,5720,5720,11 lb per day-animal, ,-8992059,3925088
2397,Z & Z FARMS,1725 Four Holes Rd. Orangeburg,SC,29115,33.47811414,-80.72841065,Swine,SWINE;,SIS0213, ,0,7975,7975,11 lb per day-animal, ,-8986646,3958940
2398,STARKEY SWINE FACILITY - CU,101 AG SERVICE CENTER CLEMSON,SC,29634,34.64586197,-82.81544625,Swine,SWINE;,SIS0213, ,0,660,660,11 lb per day-animal, ,-9218974,4115860
2399,SATTERWHITE SWINE FARM #2 & #4,8720 BUSH RIVER RD NEWBERRY,SC,29108,34.30138156,-81.77595814,Swine,SWINE;,SIS0213, ,0,3300,3300,11 lb per day-animal, ,-9103258,4069343
2400,SATTERWHITE SWINE NO 1 & 3,8720 BUSH RIVER RD NEWBERRY,SC,29108,34.30700199,-81.75229609,Swine,SWINE;,SIS0213, ,0,2200,2200,11 lb per day-animal, ,-9100624,4070101
2401,R BARRY HUTTO FARM,160 SHULER BELT RD HOLLY HILL,SC,29059,33.39856322,-80.50857054,Swine,SWINE;,SIS0213, ,0,18920,18920,11 lb per day-animal, ,-8962173,3948328
2402,"BAXLEY, MILTON/SWINE FACILITY",2606 HANOVER RD MARION,SC,29574,34.12141845,-79.33624283,Swine,SWINE;,SIS0213, ,0,37895,37895,11 lb per day-animal, ,-8831670,4045118
2403,GROOMS SWINE FACILITY,2094 CYPRESS CAMPGROUND RD RIDGEVILLE,SC,29472,33.15265491,-80.19766108,Swine,SWINE;,SIS0213, ,0,3300,3300,11 lb per day-animal, ,-8927563,3915585
2404,DREW FARMS,4053 Bluff Rd. Mullins,SC,29578,34.16566146,-79.33328526,Swine,SWINE;,SIS0213, ,0,33825,33825,11 lb per day-animal, ,-8831341,4051069
2405,RUFF SWINE FARM,199 HUNTER'S LN SALUDA,SC,29138,34.0804815,-81.67993984,Swine,SWINE;,SIS0213, ,0,17600,17600,11 lb per day-animal, ,-9092570,4039615
2406,GUNNELL'S HOG FACILITY,PO BOX 203 HONEA PATH,SC,29627,34.45229964,-82.45637617,Swine,SWINE;,SIS0213, ,0,1540,1540,11 lb per day-animal, ,-9179002,4089699
2407,CORBETT SWINE FARM,5650 BACON HILL RD PINEWOOD,SC,29125,33.7067332,-80.47947956,Swine,SWINE;,SIS0213, ,0,110,110,11 lb per day-animal, ,-8958935,3989492
2408,ROBINSON SWINE FARM,591 MURPHMILL RD ST MATTHEWS,SC,29135,33.65545075,-80.85650893,Swine,SWINE;,SIS0213, ,0,13860,13860,11 lb per day-animal, ,-9000906,3982632
2409,HUGGINS SWINE FACILITY #1,5424 BLUFF RD MULLINS,SC,29574,34.14687081,-79.24471234,Swine,SWINE;,SIS0213, ,0,28600,28600,11 lb per day-animal, ,-8821481,4048541
2410,WISE HOG FARM,1409 CLINT RD MARION,SC,29571,34.14626038,-79.42679984,Swine,SWINE;,SIS0213, ,0,19360,19360,11 lb per day-animal, ,-8841751,4048459
2411,TURNER SWINE FACILITY,PO BOX 22 EFFINGHAM,SC,29541,34.08958825,-79.73395504,Swine,SWINE;,SIS0213, ,0,4180,4180,11 lb per day-animal, ,-8875944,4040839
2412,KAIGLER SWINE FARM,140 KAIGLER RD SWANSEA,SC,29160,33.69622357,-80.95749839,Swine,SWINE;,SIS0213, ,0,660,660,11 lb per day-animal, ,-9012148,3988086
2413,RENTZ SWINE FACILITY #1 & #2,5939 FARELLS RD BRANCHVILLE,SC,29432,33.1811297,-80.91511385,Swine,SWINE;,SIS0213, ,0,4840,4840,11 lb per day-animal, ,-9007430,3919372
2414,BERRY SWINE FACILITY,178 ALBEE RD NEESES,SC,29113,33.45093909,-81.10184812,Swine,SWINE;,SIS0213, ,0,4950,4950,11 lb per day-animal, ,-9028217,3955314
2415,DREW MARTIN FARMS,4072 HWY 308 GALIVANTS FERRY,SC,29544,34.07804289,-79.11205573,Swine,SWINE;,SIS0213, ,0,41250,41250,11 lb per day-animal, ,-8806714,4039287
2416,FLOYD SWINE,4785 GOOD LUCK RD AYNOR,SC,29511,34.0140914,-79.11071447,Swine,SWINE;,SIS0213, ,0,2200,2200,11 lb per day-animal, ,-8806565,4030695
2417,GEM FARMS SWINE FACILITY,1849 DUNCAN CHAPEL RD BOWMAN,SC,29018,33.30066743,-80.58724454,Swine,SWINE;,SIS0213, ,0,11275,11275,11 lb per day-animal, ,-8970931,3935282
2418,SMITH SWINE FAC #2,PO BOX 497 CONWAY,SC,29511,34.12766904,-79.1744517,Swine,SWINE;,SIS0213, ,0,25080,25080,11 lb per day-animal, ,-8813660,4045959
2419,SUMTER PROVISIONS,2475 PIPKIN RD SUMTER,SC,29154,33.8764324,-80.40066452,Swine,SWINE;,SIS0213, ,0,132,132,11 lb per day-animal, ,-8950161,4012223
2420,CLYDE GREGG FARM,515 FORE RD FLORENCE,SC,29506,34.21097376,-79.65993693,Swine,SWINE;,SIS0213, ,0,15301,15301,11 lb per day-animal, ,-8867704,4057167
2421,ACKERMAN (JOHHNY) SWINE, ,SC,0,33.50671467,-79.62453347,Swine,SWINE;,SIS0213, ,0,7139,7139,11 lb per day-animal, ,-8863763,3962758
2422,A&J HOME BRANCH HOG FARM,3605 CODY RD PINEWOOD,SC,29125,33.75539394,-80.29049988,Swine,SWINE;,SIS0213, ,0,39270,39270,11 lb per day-animal, ,-8937898,3996005
2423,A&J FARMS - CODY ROAD SWINE,3605 CODY RD PINEWOOD,SC,29125,33.77219525,-80.44064942,Swine,SWINE;,SIS0213, ,0,35816,35816,11 lb per day-animal, ,-8954612,3998255
2424,BLACK CREST FARM,1320 OLD MANNING RD SUMTER,SC,29150,33.83772536,-80.32686838,Swine,SWINE;,SIS0213, ,0,13200,13200,11 lb per day-animal, ,-8941946,4007034
2425,HICKS SWINE FACILITY,1250 CANDLE LIGHT LN PINEWOOD,SC,29125,33.71978303,-80.39372394,Swine,SWINE;,SIS0213, ,0,30800,30800,11 lb per day-animal, ,-8949389,3991238
2426,KNIGHT SWINE FACILITY,9004 CHARLESTON HWY BOWMAN,SC,29018,33.28110268,-80.60229223,Swine,SWINE;,SIS0213, ,0,21637,21637,11 lb per day-animal, ,-8972606,3932676
2427,BAXLEY SWINE FACILITY #2,PO Box 730 MARION,SC,29574,34.13257239,-79.28983913,Swine,SWINE;,SIS0213, ,0,12100,12100,11 lb per day-animal, ,-8826505,4046618
2428,SHULER AND SONS,924 PLANTERS TRACE RD SANTEE,SC,29142,33.43328463,-80.58944925,Swine,SWINE;,SIS0213, ,0,8008,8008,11 lb per day-animal, ,-8971177,3952958
2429,BRUORTON SWINE,865 SEABOARD RD ANDREWS,SC,29510,33.45978486,-79.62026977,Swine,SWINE;,SIS0213, ,0,7150,7150,11 lb per day-animal, ,-8863288,3956494
2430,"MUNN, M SWINE FACILITY",3472 HAMILTON RD MANNING,SC,29102,33.66056263,-80.30571538,Swine,SWINE;,SIS0213, ,0,15994,15994,11 lb per day-animal, ,-8939592,3983315
2431,GARY CURTIS LEE,1495 PLEASANT GROVE RD ALCOLU,SC,29001,33.75968122,-80.14575575,Swine,SWINE;,SIS0213, ,0,16500,16500,11 lb per day-animal, ,-8921785,3996579
2432,"QUARTER S FARM/MUNN FARMS, INC.",3472 HAMILTON RD MANNING,SC,29102,33.65592162,-80.3089965,Swine,SWINE;,SIS0213, ,0,30800,30800,11 lb per day-animal, ,-8939957,3982695
2433,"CONNOLLY, DUFFY/SWINE FIN FACI",289 BATTERY PARK RD NESMITH,SC,29580,33.69866134,-79.60341347,Swine,SWINE;,SIS0213, ,0,105600,105600,11 lb per day-animal, ,-8861412,3988412
2434,FLATWOODS FARM,2183 FREE STATES RD Blenheim,SC,29516,34.46415033,-79.59565179,Swine,SWINE;,SIS0213, ,0,48400,48400,11 lb per day-animal, ,-8860548,4091299
2435,ALBEE FARM,178 ALBEE RD NEESES,SC,29113,33.45149405,-81.10021498,Swine,SWINE;,SIS0213, ,0,19360,19360,11 lb per day-animal, ,-9028035,3955388
2436,KIT & KEL HOG FARM,2209 W 7TH ST AMARILLO,SC,29102,33.74742772,-80.3005384,Swine,SWINE (Immature);,SIS0213, ,0,21000,21000,4.2 lb per day-animal, ,-8939015,3994939
2437,ROGER MAUNEY FARMS (SWINE),2296 MAUNEY LN GASTONIA,SC,29742,34.85122544,-81.43760896,Swine,SWINE (Immature);,SIS0213, ,0,36296.4,36296.4,4.2 lb per day-animal, ,-9065594,4143683
2438,HOLTON FARM INC,PO BOX 1769 CAMDEN,SC,29009,34.51850329,-80.42598168,Swine,SWINE (Immature);,SIS0213, ,0,15078,15078,4.2 lb per day-animal, ,-8952980,4098640
2439,CARROLL'S FARM #7683,MURPHY-BROWN INC WARSAW,SC,29567,34.44299502,-79.42658736,Swine,SWINE (Immature);,SIS0213, ,0,11554.2,11554.2,4.2 lb per day-animal, ,-8841728,4088443
2440,"BETHEA, FITZHUGH/SWINE/FIN/FAC",1300 RICHARD ST DILLON,SC,29536,34.4293026,-79.45708988,Swine,SWINE;,SIS0213, ,0,48400,48400,11 lb per day-animal, ,-8845123,4086594
2441,RIZER SWINE FACILITY,2398 CONFEDERATE HWY LODGE,SC,29082,33.03106241,-80.9871911,Swine,SWINE;,SIS0213, ,0,41382,41382,11 lb per day-animal, ,-9015453,3899429
2442,ALLAN SWINE FACILITY FARM #2,4746 HOME BRANCH RD MANNING,SC,29102,33.74343055,-80.30358307,Swine,SWINE;,SIS0213, ,0,7425,7425,11 lb per day-animal, ,-8939354,3994404
2443,"OAK GROVE FARMS,LLC",417 ISLAND FORD RD SILVERSTREET,SC,29145,34.26910334,-81.75370254,Swine,SWINE;,SIS0213, ,0,40700,40700,11 lb per day-animal, ,-9100781,4064994
2444,F & W FARMS,PO BOX 497 CONWAY,SC,29511,33.76495469,-79.16294278,Swine,SWINE;,SIS0213, ,0,44000,44000,11 lb per day-animal, ,-8812379,3997286
2445,C&M HOG FARM,2678 CENTERVILLE RD LATTA,SC,29565,34.45876964,-79.4887727,Swine,SWINE;,SIS0213, ,0,132880,132880,11 lb per day-animal, ,-8848650,4090572
2446,"STRICKLAND, ALVIN/SWINE NURSEY",3331 HAYS HILL RD NICHOLS,SC,29581,34.17740396,-79.05482909,Swine,SWINE;,SIS0213, ,0,70400,70400,11 lb per day-animal, ,-8800344,4052649
2447,BAXLEY SWINE FACILITY,1615 TROY ATKINSON RD MULLINS,SC,29571,34.12675331,-79.31847558,Swine,SWINE;,SIS0213, ,0,37895,37895,11 lb per day-animal, ,-8829693,4045836
2448,BAXLEY SWINE FACILITY,2606 Hanover Rd. MARION,SC,29574,34.14845387,-79.31753712,Swine,SWINE;,SIS0213, ,0,37895,37895,11 lb per day-animal, ,-8829588,4048754
2449,WR McLeod Jr. Swine Farm,4823 Home Branch Rd. Manning,SC,29102,33.76898368,-80.29839777,Swine,SWINE;,SIS0213, ,0,5500,5500,11 lb per day-animal, ,-8938777,3997825
2450,WOLF PIT FARM,4679 Joyner Swamp Rd. Gallivants Ferry,SC,29581,34.1156398,-79.17942625,Swine,SWINE;,SIS0213, ,0,88000,88000,11 lb per day-animal, ,-8814214,4044341
2451,FELKEL FARMS,PO BOX 788 ELLOREE,SC,29047,33.47055164,-80.62842742,Swine,SWINE;,SIS0213, ,0,69509,69509,11 lb per day-animal, ,-8975516,3957931
2452,GARY CURTIS LEE SWINE FARM,1495 PLEASANT GROVE RD ALCOLU,SC,29001,33.75495006,-80.14094745,Swine,SWINE;,SIS0213, ,0,7150,7150,11 lb per day-animal, ,-8921250,3995946
2453,"HARRELSON, RUDY/SWINE/FIN/FACI",1877 BAYVIEW DR GREEN SEA,SC,29581,34.10773702,-79.04827145,Swine,SWINE;,SIS0213, ,0,44000,44000,11 lb per day-animal, ,-8799614,4043279
2454,"STRICKLAND, THAD/SWINE FIN FAC",8950 LAKE SWAMP RD NICHOLS,SC,29581,34.09556869,-79.1569649,Swine,SWINE;,SIS0213, ,0,35200,35200,11 lb per day-animal, ,-8811713,4041643
2455,"BULLOCK, KENNY/SWINE/FIN/FACIL",1032 RD 30 LAKE VIEW,SC,29563,34.3746148,-79.1681855,Swine,SWINE;,SIS0213, ,0,38720,38720,11 lb per day-animal, ,-8812962,4079216
2456,BELL SWINE FACILITY,3100 B&S RD LORIS,SC,29569,34.05097667,-79.04104335,Swine,SWINE;,SIS0213, ,0,8690,8690,11 lb per day-animal, ,-8798809,4035650
2457,"AVANT, WAYNE/SWINE/FIN/FACILIT",369 WISTER RD HEMINGWAY,SC,29554,33.68386525,-79.30130887,Swine,SWINE;,SIS0213, ,0,66000,66000,11 lb per day-animal, ,-8827782,3986432
2458,LEE'S PIG PARLOR,1128 BAY RIDGE DR DILLON,SC,29547,34.50260581,-79.34248506,Swine,SWINE;,SIS0213, ,0,75680,75680,11 lb per day-animal, ,-8832365,4096492
2459,"BERRY, RANDY/SWINE FIN FACILIT",2350 HARLLEES BRIDGE RD HAMER,SC,29547,34.51794492,-79.35808322,Swine,SWINE;,SIS0213, ,0,58080,58080,11 lb per day-animal, ,-8834102,4098564
2460,BAILEY SWINE FARM,6400 JORDAN CREEK RD NICHOLS,SC,29581,34.25452163,-79.05809773,Swine,SWINE;,SIS0213, ,0,70400,70400,11 lb per day-animal, ,-8800707,4063030
2461,"JONES, JERRY/SWINE FIN FAC #2",964 TOBACCOLAND RD DILLON,SC,29536,34.3586502,-79.36805426,Swine,SWINE;,SIS0213, ,0,106480,106480,11 lb per day-animal, ,-8835212,4077063
2462,"FORD, JESSIE/SWINE/FIN/FACILIT",PO BOX 227 SELLERS,SC,29592,34.31427866,-79.52154139,Swine,SWINE;,SIS0213, ,0,38720,38720,11 lb per day-animal, ,-8852298,4071081
2463,"HAYES, JAMES/SWINE/FIN/FACILIT",PO BOX 734 LATTA,SC,29565,34.38821394,-79.5327097,Swine,SWINE;,SIS0213, ,0,77440,77440,11 lb per day-animal, ,-8853541,4081050
2464,"LOVETT, DAVID/SWINE FIN FACILI",285 MEGGS ISLAND RD LATTA,SC,29565,34.37092588,-79.58671659,Swine,SWINE;,SIS0213, ,0,38720,38720,11 lb per day-animal, ,-8859553,4078719
2465,"N&G HOG FARMS, INC.",2183 FREE STATES RD LATTA,SC,29547,34.49882627,-79.34536036,Swine,SWINE;,SIS0213, ,0,58080,58080,11 lb per day-animal, ,-8832685,4095981
2466,"Q AND Q FARMS, INC.",PO BOX 187 DILLON,SC,29536,34.37155476,-79.38064978,Swine,SWINE;,SIS0213, ,0,87120,87120,11 lb per day-animal, ,-8836614,4078803
2467,"LONG, KENNETH/SWINE/FIN/FACILI",4458 FIRE TOWER RD LATTA,SC,29565,34.45782849,-79.54676987,Swine,SWINE;,SIS0213, ,0,70400,70400,11 lb per day-animal, ,-8855106,4090445
